ID,DataType,ProductionString,UpdatedTS,DeviceID,MachineID
3308,41,START-41-323-20231209-123505-END,2023-12-09 12:35:05,11,323
3309,40,START-40-323-20231209-123509-END,2023-12-09 12:35:09,11,323
3310,41,START-41-323-20231209-123509-END,2023-12-09 12:35:09,11,323
3311,40,START-40-323-20231209-123513-END,2023-12-09 12:35:13,11,323
3312,41,START-41-323-20231209-123513-END,2023-12-09 12:35:13,11,323
3313,40,START-40-323-20231209-123517-END,2023-12-09 12:35:17,11,323
3314,41,START-41-323-20231209-123517-END,2023-12-09 12:35:17,11,323
3315,40,START-40-323-20231209-123521-END,2023-12-09 12:35:21,11,323
3316,41,START-41-323-20231209-123521-END,2023-12-09 12:35:21,11,323
3317,40,START-40-323-20231209-123525-END,2023-12-09 12:35:25,11,323
3318,1,START-1-323-20231209-123445-20231209-123525-END,2023-12-09 12:35:25,11,323
3319,11,START-11-323-20231209-123533-END,2023-12-09 12:35:33,11,323
3320,41,START-41-323-20231209-123533-END,2023-12-09 12:35:33,11,323
3321,40,START-40-323-20231209-123537-END,2023-12-09 12:35:37,11,323
3322,41,START-41-323-20231209-123537-END,2023-12-09 12:35:37,11,323
3323,40,START-40-323-20231209-123541-END,2023-12-09 12:35:41,11,323
3324,41,START-41-323-20231209-123541-END,2023-12-09 12:35:41,11,323
3325,40,START-40-323-20231209-123545-END,2023-12-09 12:35:45,11,323
3326,41,START-41-323-20231209-123545-END,2023-12-09 12:35:45,11,323
3327,40,START-40-323-20231209-123549-END,2023-12-09 12:35:49,11,323
3328,41,START-41-323-20231209-123549-END,2023-12-09 12:35:49,11,323
3329,40,START-40-323-20231209-123553-END,2023-12-09 12:35:53,11,323
3330,41,START-41-323-20231209-123553-END,2023-12-09 12:35:53,11,323
3331,40,START-40-323-20231209-123557-END,2023-12-09 12:35:57,11,323
3332,41,START-41-323-20231209-123557-END,2023-12-09 12:35:57,11,323
3333,40,START-40-323-20231209-123601-END,2023-12-09 12:36:01,11,323
3334,41,START-41-323-20231209-123601-END,2023-12-09 12:36:01,11,323
3335,40,START-40-323-20231209-123605-END,2023-12-09 12:36:05,11,323
3336,41,START-41-323-20231209-123605-END,2023-12-09 12:36:05,11,323
3337,40,START-40-323-20231209-123608-END,2023-12-09 12:36:09,11,323
3338,41,START-41-323-20231209-123609-END,2023-12-09 12:36:09,11,323
3339,40,START-40-323-20231209-123612-END,2023-12-09 12:36:12,11,323
3340,1,START-1-323-20231209-123533-20231209-123612-END,2023-12-09 12:36:13,11,323
3341,11,START-11-323-20231209-123621-END,2023-12-09 12:36:21,11,323
3342,41,START-41-323-20231209-123621-END,2023-12-09 12:36:21,11,323
3343,40,START-40-323-20231209-123624-END,2023-12-09 12:36:25,11,323
3344,41,START-41-323-20231209-123625-END,2023-12-09 12:36:25,11,323
3345,40,START-40-323-20231209-123628-END,2023-12-09 12:36:28,11,323
3346,41,START-41-323-20231209-123629-END,2023-12-09 12:36:29,11,323
3347,40,START-40-323-20231209-123632-END,2023-12-09 12:36:32,11,323
3348,41,START-41-323-20231209-123632-END,2023-12-09 12:36:33,11,323
3349,40,START-40-323-20231209-123636-END,2023-12-09 12:36:36,11,323
3350,41,START-41-323-20231209-123636-END,2023-12-09 12:36:36,11,323
3351,40,START-40-323-20231209-123640-END,2023-12-09 12:36:40,11,323
3352,41,START-41-323-20231209-123640-END,2023-12-09 12:36:40,11,323
3353,40,START-40-323-20231209-123644-END,2023-12-09 12:36:44,11,323
3354,41,START-41-323-20231209-123644-END,2023-12-09 12:36:44,11,323
3355,40,START-40-323-20231209-123648-END,2023-12-09 12:36:48,11,323
3356,41,START-41-323-20231209-123648-END,2023-12-09 12:36:48,11,323
3357,40,START-40-323-20231209-123652-END,2023-12-09 12:36:52,11,323
3358,41,START-41-323-20231209-123652-END,2023-12-09 12:36:52,11,323
3359,40,START-40-323-20231209-123656-END,2023-12-09 12:36:56,11,323
3360,41,START-41-323-20231209-123656-END,2023-12-09 12:36:56,11,323
3361,40,START-40-323-20231209-123700-END,2023-12-09 12:37:00,11,323
3362,1,START-1-323-20231209-123621-20231209-123700-END,2023-12-09 12:37:00,11,323
3363,11,START-11-323-20231209-123708-END,2023-12-09 12:37:08,11,323
3364,41,START-41-323-20231209-123708-END,2023-12-09 12:37:08,11,323
3365,40,START-40-323-20231209-123712-END,2023-12-09 12:37:12,11,323
3366,41,START-41-323-20231209-123712-END,2023-12-09 12:37:12,11,323
3367,40,START-40-323-20231209-123716-END,2023-12-09 12:37:16,11,323
3368,41,START-41-323-20231209-123716-END,2023-12-09 12:37:16,11,323
3369,40,START-40-323-20231209-123720-END,2023-12-09 12:37:20,11,323
3370,41,START-41-323-20231209-123720-END,2023-12-09 12:37:20,11,323
3371,40,START-40-323-20231209-123724-END,2023-12-09 12:37:24,11,323
3372,41,START-41-323-20231209-123724-END,2023-12-09 12:37:24,11,323
3373,40,START-40-323-20231209-123728-END,2023-12-09 12:37:28,11,323
3374,41,START-41-323-20231209-123728-END,2023-12-09 12:37:28,11,323
3375,40,START-40-323-20231209-123732-END,2023-12-09 12:37:32,11,323
3376,41,START-41-323-20231209-123732-END,2023-12-09 12:37:32,11,323
3377,40,START-40-323-20231209-123736-END,2023-12-09 12:37:36,11,323
3378,41,START-41-323-20231209-123736-END,2023-12-09 12:37:36,11,323
3379,40,START-40-323-20231209-123740-END,2023-12-09 12:37:40,11,323
3380,41,START-41-323-20231209-123740-END,2023-12-09 12:37:40,11,323
3381,40,START-40-323-20231209-123744-END,2023-12-09 12:37:44,11,323
3382,41,START-41-323-20231209-123744-END,2023-12-09 12:37:44,11,323
3383,40,START-40-323-20231209-123748-END,2023-12-09 12:37:48,11,323
3384,1,START-1-323-20231209-123708-20231209-123748-END,2023-12-09 12:37:48,11,323
3385,11,START-11-323-20231209-123756-END,2023-12-09 12:37:56,11,323
3386,41,START-41-323-20231209-123756-END,2023-12-09 12:37:56,11,323
3387,40,START-40-323-20231209-123800-END,2023-12-09 12:38:00,11,323
3388,41,START-41-323-20231209-123800-END,2023-12-09 12:38:00,11,323
3389,40,START-40-323-20231209-123804-END,2023-12-09 12:38:04,11,323
3390,41,START-41-323-20231209-123804-END,2023-12-09 12:38:04,11,323
3391,40,START-40-323-20231209-123807-END,2023-12-09 12:38:08,11,323
3392,41,START-41-323-20231209-123808-END,2023-12-09 12:38:08,11,323
3393,40,START-40-323-20231209-123811-END,2023-12-09 12:38:12,11,323
3394,41,START-41-323-20231209-123811-END,2023-12-09 12:38:12,11,323
3395,40,START-40-323-20231209-123815-END,2023-12-09 12:38:15,11,323
3396,41,START-41-323-20231209-123815-END,2023-12-09 12:38:16,11,323
3397,40,START-40-323-20231209-123819-END,2023-12-09 12:38:19,11,323
3398,41,START-41-323-20231209-123819-END,2023-12-09 12:38:19,11,323
3399,40,START-40-323-20231209-123823-END,2023-12-09 12:38:23,11,323
3400,41,START-41-323-20231209-123823-END,2023-12-09 12:38:23,11,323
3401,40,START-40-323-20231209-123827-END,2023-12-09 12:38:27,11,323
3402,41,START-41-323-20231209-123827-END,2023-12-09 12:38:27,11,323
3403,40,START-40-323-20231209-123831-END,2023-12-09 12:38:31,11,323
3404,41,START-41-323-20231209-123831-END,2023-12-09 12:38:31,11,323
3405,40,START-40-323-20231209-123835-END,2023-12-09 12:38:35,11,323
3406,1,START-1-323-20231209-123756-20231209-123835-END,2023-12-09 12:38:35,11,323
3407,11,START-11-323-20231209-123843-END,2023-12-09 12:38:43,11,323
3408,41,START-41-323-20231209-123843-END,2023-12-09 12:38:43,11,323
3409,40,START-40-323-20231209-123847-END,2023-12-09 12:38:47,11,323
3410,41,START-41-323-20231209-123847-END,2023-12-09 12:38:47,11,323
3411,40,START-40-323-20231209-123851-END,2023-12-09 12:38:51,11,323
3412,41,START-41-323-20231209-123851-END,2023-12-09 12:38:51,11,323
3413,40,START-40-323-20231209-123855-END,2023-12-09 12:38:55,11,323
3414,41,START-41-323-20231209-123855-END,2023-12-09 12:38:55,11,323
3415,40,START-40-323-20231209-123859-END,2023-12-09 12:38:59,11,323
3416,41,START-41-323-20231209-123859-END,2023-12-09 12:38:59,11,323
3417,40,START-40-323-20231209-123903-END,2023-12-09 12:39:03,11,323
3418,41,START-41-323-20231209-123903-END,2023-12-09 12:39:03,11,323
3419,40,START-40-323-20231209-123907-END,2023-12-09 12:39:07,11,323
3420,41,START-41-323-20231209-123907-END,2023-12-09 12:39:07,11,323
3421,40,START-40-323-20231209-123911-END,2023-12-09 12:39:11,11,323
3422,41,START-41-323-20231209-123911-END,2023-12-09 12:39:11,11,323
3423,40,START-40-323-20231209-123915-END,2023-12-09 12:39:15,11,323
3424,41,START-41-323-20231209-123915-END,2023-12-09 12:39:15,11,323
3425,40,START-40-323-20231209-123919-END,2023-12-09 12:39:19,11,323
3426,41,START-41-323-20231209-123919-END,2023-12-09 12:39:19,11,323
3427,40,START-40-323-20231209-123923-END,2023-12-09 12:39:23,11,323
3428,1,START-1-323-20231209-123843-20231209-123923-END,2023-12-09 12:39:23,11,323
3429,11,START-11-323-20231209-123931-END,2023-12-09 12:39:31,11,323
3430,41,START-41-323-20231209-123931-END,2023-12-09 12:39:31,11,323
3431,40,START-40-323-20231209-123935-END,2023-12-09 12:39:35,11,323
3432,41,START-41-323-20231209-123935-END,2023-12-09 12:39:35,11,323
3433,40,START-40-323-20231209-123939-END,2023-12-09 12:39:39,11,323
3434,41,START-41-323-20231209-123939-END,2023-12-09 12:39:39,11,323
3435,40,START-40-323-20231209-123943-END,2023-12-09 12:39:43,11,323
3436,41,START-41-323-20231209-123943-END,2023-12-09 12:39:43,11,323
3437,40,START-40-323-20231209-123947-END,2023-12-09 12:39:47,11,323
3438,41,START-41-323-20231209-123947-END,2023-12-09 12:39:47,11,323
3439,40,START-40-323-20231209-123950-END,2023-12-09 12:39:51,11,323
3440,41,START-41-323-20231209-123951-END,2023-12-09 12:39:51,11,323
3441,40,START-40-323-20231209-123954-END,2023-12-09 12:39:54,11,323
3442,41,START-41-323-20231209-123955-END,2023-12-09 12:39:55,11,323
3443,40,START-40-323-20231209-123958-END,2023-12-09 12:39:58,11,323
3444,41,START-41-323-20231209-123958-END,2023-12-09 12:39:58,11,323
3445,40,START-40-323-20231209-124002-END,2023-12-09 12:40:02,11,323
3446,41,START-41-323-20231209-124002-END,2023-12-09 12:40:02,11,323
3447,40,START-40-323-20231209-124006-END,2023-12-09 12:40:06,11,323
3448,41,START-41-323-20231209-124006-END,2023-12-09 12:40:06,11,323
3449,40,START-40-323-20231209-124010-END,2023-12-09 12:40:10,11,323
3450,1,START-1-323-20231209-123931-20231209-124010-END,2023-12-09 12:40:10,11,323
3451,11,START-11-323-20231209-124018-END,2023-12-09 12:40:18,11,323
3452,41,START-41-323-20231209-124018-END,2023-12-09 12:40:18,11,323
3453,40,START-40-323-20231209-124413-END,2023-12-09 12:44:13,11,323
3454,41,START-41-323-20231209-124413-END,2023-12-09 12:44:13,11,323
3455,40,START-40-323-20231209-124417-END,2023-12-09 12:44:17,11,323
3456,41,START-41-323-20231209-124417-END,2023-12-09 12:44:17,11,323
3457,40,START-40-323-20231209-124421-END,2023-12-09 12:44:21,11,323
3458,41,START-41-323-20231209-124421-END,2023-12-09 12:44:21,11,323
3459,40,START-40-323-20231209-124425-END,2023-12-09 12:44:25,11,323
3460,41,START-41-323-20231209-124425-END,2023-12-09 12:44:25,11,323
3461,40,START-40-323-20231209-124429-END,2023-12-09 12:44:29,11,323
3462,41,START-41-323-20231209-124429-END,2023-12-09 12:44:29,11,323
3463,40,START-40-323-20231209-124433-END,2023-12-09 12:44:33,11,323
3464,41,START-41-323-20231209-124433-END,2023-12-09 12:44:33,11,323
3465,40,START-40-323-20231209-124437-END,2023-12-09 12:44:37,11,323
3466,41,START-41-323-20231209-124437-END,2023-12-09 12:44:37,11,323
3467,40,START-40-323-20231209-124441-END,2023-12-09 12:44:41,11,323
3468,41,START-41-323-20231209-124441-END,2023-12-09 12:44:41,11,323
3469,40,START-40-323-20231209-124445-END,2023-12-09 12:44:45,11,323
3470,41,START-41-323-20231209-124445-END,2023-12-09 12:44:45,11,323
3471,40,START-40-323-20231209-124449-END,2023-12-09 12:44:49,11,323
3472,1,START-1-323-20231209-124018-20231209-124449-END,2023-12-09 12:44:49,11,323
3473,11,START-11-323-20231209-124457-END,2023-12-09 12:44:57,11,323
3474,41,START-41-323-20231209-124457-END,2023-12-09 12:44:57,11,323
3475,40,START-40-323-20231209-124501-END,2023-12-09 12:45:01,11,323
3476,41,START-41-323-20231209-124501-END,2023-12-09 12:45:01,11,323
3477,40,START-40-323-20231209-124505-END,2023-12-09 12:45:05,11,323
3478,41,START-41-323-20231209-124505-END,2023-12-09 12:45:05,11,323
3479,40,START-40-323-20231209-124508-END,2023-12-09 12:45:09,11,323
3480,41,START-41-323-20231209-124509-END,2023-12-09 12:45:09,11,323
3481,40,START-40-323-20231209-124512-END,2023-12-09 12:45:12,11,323
3482,41,START-41-323-20231209-124512-END,2023-12-09 12:45:13,11,323
3483,40,START-40-323-20231209-124516-END,2023-12-09 12:45:16,11,323
3484,41,START-41-323-20231209-124516-END,2023-12-09 12:45:17,11,323
3485,40,START-40-323-20231209-124520-END,2023-12-09 12:45:20,11,323
3486,41,START-41-323-20231209-124520-END,2023-12-09 12:45:21,11,323
3487,40,START-40-323-20231209-124524-END,2023-12-09 12:45:24,11,323
3488,41,START-41-323-20231209-124524-END,2023-12-09 12:45:24,11,323
3489,40,START-40-323-20231209-124528-END,2023-12-09 12:45:28,11,323
3490,41,START-41-323-20231209-124528-END,2023-12-09 12:45:28,11,323
3491,40,START-40-323-20231209-124532-END,2023-12-09 12:45:32,11,323
3492,41,START-41-323-20231209-124532-END,2023-12-09 12:45:32,11,323
3493,40,START-40-323-20231209-124536-END,2023-12-09 12:45:36,11,323
3494,1,START-1-323-20231209-124457-20231209-124536-END,2023-12-09 12:45:36,11,323
3495,11,START-11-323-20231209-124544-END,2023-12-09 12:45:44,11,323
3496,41,START-41-323-20231209-124544-END,2023-12-09 12:45:44,11,323
3497,40,START-40-323-20231209-124548-END,2023-12-09 12:45:48,11,323
3498,41,START-41-323-20231209-124548-END,2023-12-09 12:45:48,11,323
3499,40,START-40-323-20231209-124552-END,2023-12-09 12:45:52,11,323
3500,41,START-41-323-20231209-124552-END,2023-12-09 12:45:52,11,323
3501,40,START-40-323-20231209-124556-END,2023-12-09 12:45:56,11,323
3502,41,START-41-323-20231209-124556-END,2023-12-09 12:45:56,11,323
3503,40,START-40-323-20231209-124600-END,2023-12-09 12:46:00,11,323
3504,41,START-41-323-20231209-124600-END,2023-12-09 12:46:00,11,323
3505,40,START-40-323-20231209-124604-END,2023-12-09 12:46:04,11,323
3506,41,START-41-323-20231209-124604-END,2023-12-09 12:46:04,11,323
3507,40,START-40-323-20231209-124608-END,2023-12-09 12:46:08,11,323
3508,41,START-41-323-20231209-124608-END,2023-12-09 12:46:08,11,323
3509,40,START-40-323-20231209-124612-END,2023-12-09 12:46:12,11,323
3510,41,START-41-323-20231209-124612-END,2023-12-09 12:46:12,11,323
3511,40,START-40-323-20231209-124616-END,2023-12-09 12:46:16,11,323
3512,41,START-41-323-20231209-124616-END,2023-12-09 12:46:16,11,323
3513,40,START-40-323-20231209-124620-END,2023-12-09 12:46:20,11,323
3514,41,START-41-323-20231209-124620-END,2023-12-09 12:46:20,11,323
3515,40,START-40-323-20231209-124624-END,2023-12-09 12:46:24,11,323
3516,1,START-1-323-20231209-124544-20231209-124624-END,2023-12-09 12:46:24,11,323
3517,11,START-11-323-20231209-124632-END,2023-12-09 12:46:32,11,323
3518,41,START-41-323-20231209-124632-END,2023-12-09 12:46:32,11,323
3519,40,START-40-323-20231209-124636-END,2023-12-09 12:46:36,11,323
3520,41,START-41-323-20231209-124636-END,2023-12-09 12:46:36,11,323
3521,40,START-40-323-20231209-124640-END,2023-12-09 12:46:40,11,323
3522,41,START-41-323-20231209-124640-END,2023-12-09 12:46:40,11,323
3523,40,START-40-323-20231209-124644-END,2023-12-09 12:46:44,11,323
3524,41,START-41-323-20231209-124644-END,2023-12-09 12:46:44,11,323
3525,40,START-40-323-20231209-124647-END,2023-12-09 12:46:48,11,323
3526,41,START-41-323-20231209-124648-END,2023-12-09 12:46:48,11,323
3527,40,START-40-323-20231209-124651-END,2023-12-09 12:46:52,11,323
3528,41,START-41-323-20231209-124652-END,2023-12-09 12:46:52,11,323
3529,40,START-40-323-20231209-124655-END,2023-12-09 12:46:55,11,323
3530,41,START-41-323-20231209-124655-END,2023-12-09 12:46:56,11,323
3531,40,START-40-323-20231209-124659-END,2023-12-09 12:46:59,11,323
3532,41,START-41-323-20231209-124659-END,2023-12-09 12:47:00,11,323
3533,40,START-40-323-20231209-124703-END,2023-12-09 12:47:03,11,323
3534,41,START-41-323-20231209-124703-END,2023-12-09 12:47:03,11,323
3535,40,START-40-323-20231209-124707-END,2023-12-09 12:47:07,11,323
3536,41,START-41-323-20231209-124707-END,2023-12-09 12:47:07,11,323
3537,40,START-40-323-20231209-124711-END,2023-12-09 12:47:11,11,323
3538,1,START-1-323-20231209-124632-20231209-124711-END,2023-12-09 12:47:11,11,323
3539,11,START-11-323-20231209-124719-END,2023-12-09 12:47:19,11,323
3540,41,START-41-323-20231209-124719-END,2023-12-09 12:47:19,11,323
3541,40,START-40-323-20231209-124723-END,2023-12-09 12:47:23,11,323
3542,41,START-41-323-20231209-124723-END,2023-12-09 12:47:23,11,323
3543,40,START-40-323-20231209-124727-END,2023-12-09 12:47:27,11,323
3544,41,START-41-323-20231209-124727-END,2023-12-09 12:47:27,11,323
3545,40,START-40-323-20231209-124731-END,2023-12-09 12:47:31,11,323
3546,41,START-41-323-20231209-124731-END,2023-12-09 12:47:31,11,323
3547,40,START-40-323-20231209-124735-END,2023-12-09 12:47:35,11,323
3548,41,START-41-323-20231209-124735-END,2023-12-09 12:47:35,11,323
3549,40,START-40-323-20231209-124739-END,2023-12-09 12:47:39,11,323
3550,41,START-41-323-20231209-124739-END,2023-12-09 12:47:39,11,323
3551,40,START-40-323-20231209-124743-END,2023-12-09 12:47:43,11,323
3552,41,START-41-323-20231209-124743-END,2023-12-09 12:47:43,11,323
3553,40,START-40-323-20231209-124747-END,2023-12-09 12:47:47,11,323
3554,41,START-41-323-20231209-124747-END,2023-12-09 12:47:47,11,323
3555,40,START-40-323-20231209-124751-END,2023-12-09 12:47:51,11,323
3556,41,START-41-323-20231209-124751-END,2023-12-09 12:47:51,11,323
3557,40,START-40-323-20231209-124755-END,2023-12-09 12:47:55,11,323
3558,41,START-41-323-20231209-124755-END,2023-12-09 12:47:55,11,323
3559,40,START-40-323-20231209-124759-END,2023-12-09 12:47:59,11,323
3560,1,START-1-323-20231209-124719-20231209-124759-END,2023-12-09 12:47:59,11,323
3561,11,START-11-323-20231209-124807-END,2023-12-09 12:48:07,11,323
3562,41,START-41-323-20231209-124807-END,2023-12-09 12:48:07,11,323
3563,40,START-40-323-20231209-124811-END,2023-12-09 12:48:11,11,323
3564,41,START-41-323-20231209-124811-END,2023-12-09 12:48:11,11,323
3565,40,START-40-323-20231209-124815-END,2023-12-09 12:48:15,11,323
3566,41,START-41-323-20231209-124815-END,2023-12-09 12:48:15,11,323
3567,40,START-40-323-20231209-124819-END,2023-12-09 12:48:19,11,323
3568,41,START-41-323-20231209-124819-END,2023-12-09 12:48:19,11,323
3569,40,START-40-323-20231209-124823-END,2023-12-09 12:48:23,11,323
3570,41,START-41-323-20231209-124823-END,2023-12-09 12:48:23,11,323
3571,40,START-40-323-20231209-124827-END,2023-12-09 12:48:27,11,323
3572,41,START-41-323-20231209-124827-END,2023-12-09 12:48:27,11,323
3573,40,START-40-323-20231209-124830-END,2023-12-09 12:48:31,11,323
3574,41,START-41-323-20231209-124831-END,2023-12-09 12:48:31,11,323
3575,40,START-40-323-20231209-124834-END,2023-12-09 12:48:34,11,323
3576,41,START-41-323-20231209-124835-END,2023-12-09 12:48:35,11,323
3577,40,START-40-323-20231209-124838-END,2023-12-09 12:48:38,11,323
3578,41,START-41-323-20231209-124838-END,2023-12-09 12:48:39,11,323
3579,40,START-40-323-20231209-124842-END,2023-12-09 12:48:42,11,323
3580,41,START-41-323-20231209-124842-END,2023-12-09 12:48:42,11,323
3581,40,START-40-323-20231209-124846-END,2023-12-09 12:48:46,11,323
3582,1,START-1-323-20231209-124807-20231209-124846-END,2023-12-09 12:48:46,11,323
3583,11,START-11-323-20231209-124854-END,2023-12-09 12:48:54,11,323
3584,41,START-41-323-20231209-124854-END,2023-12-09 12:48:55,11,323
3585,40,START-40-323-20231209-124858-END,2023-12-09 12:48:58,11,323
3586,41,START-41-323-20231209-124858-END,2023-12-09 12:48:58,11,323
3587,40,START-40-323-20231209-124902-END,2023-12-09 12:49:02,11,323
3588,41,START-41-323-20231209-124902-END,2023-12-09 12:49:02,11,323
3589,40,START-40-323-20231209-124906-END,2023-12-09 12:49:06,11,323
3590,41,START-41-323-20231209-124906-END,2023-12-09 12:49:06,11,323
3591,40,START-40-323-20231209-124910-END,2023-12-09 12:49:10,11,323
3592,41,START-41-323-20231209-124910-END,2023-12-09 12:49:10,11,323
3593,40,START-40-323-20231209-124914-END,2023-12-09 12:49:14,11,323
3594,41,START-41-323-20231209-124914-END,2023-12-09 12:49:14,11,323
3595,40,START-40-323-20231209-124918-END,2023-12-09 12:49:18,11,323
3596,41,START-41-323-20231209-124918-END,2023-12-09 12:49:18,11,323
3597,40,START-40-323-20231209-124922-END,2023-12-09 12:49:22,11,323
3598,41,START-41-323-20231209-124922-END,2023-12-09 12:49:22,11,323
3599,40,START-40-323-20231209-124926-END,2023-12-09 12:49:26,11,323
3600,41,START-41-323-20231209-124926-END,2023-12-09 12:49:26,11,323
3601,40,START-40-323-20231209-124930-END,2023-12-09 12:49:30,11,323
3602,41,START-41-323-20231209-124930-END,2023-12-09 12:49:30,11,323
3603,40,START-40-323-20231209-124934-END,2023-12-09 12:49:34,11,323
3604,1,START-1-323-20231209-124854-20231209-124934-END,2023-12-09 12:49:34,11,323
3605,11,START-11-323-20231209-124942-END,2023-12-09 12:49:42,11,323
3606,41,START-41-323-20231209-124942-END,2023-12-09 12:49:42,11,323
3607,40,START-40-323-20231209-124946-END,2023-12-09 12:49:46,11,323
3608,41,START-41-323-20231209-124946-END,2023-12-09 12:49:46,11,323
3609,40,START-40-323-20231209-124950-END,2023-12-09 12:49:50,11,323
3610,41,START-41-323-20231209-124950-END,2023-12-09 12:49:50,11,323
3611,40,START-40-323-20231209-124954-END,2023-12-09 12:49:54,11,323
3612,41,START-41-323-20231209-124954-END,2023-12-09 12:49:54,11,323
3613,40,START-40-323-20231209-124958-END,2023-12-09 12:49:58,11,323
3614,41,START-41-323-20231209-124958-END,2023-12-09 12:49:58,11,323
3615,40,START-40-323-20231209-125002-END,2023-12-09 12:50:02,11,323
3616,41,START-41-323-20231209-125002-END,2023-12-09 12:50:02,11,323
3617,40,START-40-323-20231209-125006-END,2023-12-09 12:50:06,11,323
3618,41,START-41-323-20231209-125006-END,2023-12-09 12:50:06,11,323
3619,40,START-40-323-20231209-125010-END,2023-12-09 12:50:10,11,323
3620,41,START-41-323-20231209-125010-END,2023-12-09 12:50:10,11,323
3621,40,START-40-323-20231209-125013-END,2023-12-09 12:50:14,11,323
3622,41,START-41-323-20231209-125014-END,2023-12-09 12:50:14,11,323
3623,40,START-40-323-20231209-125017-END,2023-12-09 12:50:18,11,323
3624,41,START-41-323-20231209-125018-END,2023-12-09 12:50:18,11,323
3625,40,START-40-323-20231209-125021-END,2023-12-09 12:50:21,11,323
3626,1,START-1-323-20231209-124942-20231209-125021-END,2023-12-09 12:50:22,11,323
3627,11,START-11-323-20231209-125029-END,2023-12-09 12:50:30,11,323
3628,41,START-41-323-20231209-125030-END,2023-12-09 12:50:30,11,323
3629,40,START-40-323-20231209-125033-END,2023-12-09 12:50:34,11,323
3630,41,START-41-323-20231209-125034-END,2023-12-09 12:50:34,11,323
3631,40,START-40-323-20231209-125037-END,2023-12-09 12:50:37,11,323
3632,41,START-41-323-20231209-125037-END,2023-12-09 12:50:38,11,323
3633,40,START-40-323-20231209-125041-END,2023-12-09 12:50:41,11,323
3634,41,START-41-323-20231209-125041-END,2023-12-09 12:50:42,11,323
3635,40,START-40-323-20231209-125045-END,2023-12-09 12:50:45,11,323
3636,41,START-41-323-20231209-125045-END,2023-12-09 12:50:45,11,323
3637,40,START-40-323-20231209-125049-END,2023-12-09 12:50:49,11,323
3638,41,START-41-323-20231209-125049-END,2023-12-09 12:50:49,11,323
3639,40,START-40-323-20231209-125053-END,2023-12-09 12:50:53,11,323
3640,41,START-41-323-20231209-125053-END,2023-12-09 12:50:53,11,323
3641,40,START-40-323-20231209-125057-END,2023-12-09 12:50:57,11,323
3642,41,START-41-323-20231209-125057-END,2023-12-09 12:50:57,11,323
3643,40,START-40-323-20231209-125101-END,2023-12-09 12:51:01,11,323
3644,41,START-41-323-20231209-125101-END,2023-12-09 12:51:01,11,323
3645,40,START-40-323-20231209-125105-END,2023-12-09 12:51:05,11,323
3646,41,START-41-323-20231209-125105-END,2023-12-09 12:51:05,11,323
3647,40,START-40-323-20231209-125109-END,2023-12-09 12:51:09,11,323
3648,1,START-1-323-20231209-125029-20231209-125109-END,2023-12-09 12:51:09,11,323
3649,11,START-11-323-20231209-125117-END,2023-12-09 12:51:17,11,323
3650,41,START-41-323-20231209-125117-END,2023-12-09 12:51:17,11,323
3651,40,START-40-323-20231209-125121-END,2023-12-09 12:51:21,11,323
3652,41,START-41-323-20231209-125121-END,2023-12-09 12:51:21,11,323
3653,40,START-40-323-20231209-125125-END,2023-12-09 12:51:25,11,323
3654,41,START-41-323-20231209-125125-END,2023-12-09 12:51:25,11,323
3655,40,START-40-323-20231209-125129-END,2023-12-09 12:51:29,11,323
3656,41,START-41-323-20231209-125129-END,2023-12-09 12:51:29,11,323
3657,40,START-40-323-20231209-125133-END,2023-12-09 12:51:33,11,323
3658,41,START-41-323-20231209-125133-END,2023-12-09 12:51:33,11,323
3659,40,START-40-323-20231209-125137-END,2023-12-09 12:51:37,11,323
3660,41,START-41-323-20231209-125137-END,2023-12-09 12:51:37,11,323
3661,40,START-40-323-20231209-125141-END,2023-12-09 12:51:41,11,323
3662,41,START-41-323-20231209-125141-END,2023-12-09 12:51:41,11,323
3663,40,START-40-323-20231209-125145-END,2023-12-09 12:51:45,11,323
3664,41,START-41-323-20231209-125145-END,2023-12-09 12:51:45,11,323
3665,40,START-40-323-20231209-125149-END,2023-12-09 12:51:49,11,323
3666,41,START-41-323-20231209-125149-END,2023-12-09 12:51:49,11,323
3667,40,START-40-323-20231209-125153-END,2023-12-09 12:51:53,11,323
3668,41,START-41-323-20231209-125153-END,2023-12-09 12:51:53,11,323
3669,40,START-40-323-20231209-125156-END,2023-12-09 12:51:57,11,323
3670,1,START-1-323-20231209-125117-20231209-125157-END,2023-12-09 12:51:57,11,323
3671,11,START-11-323-20231209-125205-END,2023-12-09 12:52:05,11,323
3672,41,START-41-323-20231209-125205-END,2023-12-09 12:52:05,11,323
3673,40,START-40-323-20231209-125209-END,2023-12-09 12:52:09,11,323
3674,41,START-41-323-20231209-125209-END,2023-12-09 12:52:09,11,323
3675,40,START-40-323-20231209-125213-END,2023-12-09 12:52:13,11,323
3676,41,START-41-323-20231209-125213-END,2023-12-09 12:52:13,11,323
3677,40,START-40-323-20231209-125216-END,2023-12-09 12:52:16,11,323
3678,41,START-41-323-20231209-125217-END,2023-12-09 12:52:17,11,323
3679,40,START-40-323-20231209-125220-END,2023-12-09 12:52:20,11,323
3680,41,START-41-323-20231209-125220-END,2023-12-09 12:52:21,11,323
3681,40,START-40-323-20231209-125224-END,2023-12-09 12:52:24,11,323
